timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
10:56:17.581882,1.910104460363901,1.5697275373296151,2.811716031599933,1.3979683652069868,4.450828152997984,1.9688334283228002,7.068215206871199,6.690571208142884
10:56:17.589193,1.9277134040645227,1.5705465676139523,3.6619732247590324,1.6561356576712185,4.350107111618572,2.0154126131866534,7.064775663249532,6.6303893321046585
10:56:17.603947,1.9446358204614267,1.5722506398623781,4.489483107493568,1.9207240724575076,4.250519284118836,2.062969471807398,7.063672576521798,6.565794155937594
10:56:17.605264,1.9607914790762608,1.5748182427371555,5.291544568638706,2.1905879005941733,4.152369589214485,2.1111857062499904,7.0645142940329855,6.496991384261159
10:56:17.619009,1.9761063154565668,1.5782238598962093,6.065628494811671,2.464545358521936,4.0559494371121625,2.1597325147125304,7.066890684893084,6.424203135520302
10:56:17.626522,1.9905133007692275,1.582438347749943,6.809396932244634,2.7413889773685964,3.9615342773467965,2.208273465419611,7.070378119989888,6.347665593545378
10:56:17.641500,2.003953172413882,1.587429298885515,7.520720496055926,3.0198958652079697,3.8693812355119293,2.256467424579417,7.07454440896198,6.267626700126297
10:56:17.649071,2.0163750164569194,1.5931613818135384,8.197693836160717,3.298837678943284,3.779726861912028,2.303971506022267,7.078953611184357,6.184343927523573
10:56:17.664006,2.0277367009997906,1.5995966493373084,8.838649020708855,3.5769901784502114,3.692785020280986,2.350444013232321,7.083170652622678,6.098082161044465
10:56:17.665260,2.038005163796539,1.606694810324557,9.442166753020352,3.853142278829309,3.6087449486586065,2.3955473471895865,7.086765694625443,6.009111715724226
10:56:17.678955,2.047156558892854,1.614413462924474,10.007085381506892,4.126104557165845,3.5277695249581207,2.4389508560732476,7.089318211889125,5.917706506812321
10:56:17.686508,2.0551762667763565,1.6227082902772694,10.532507681927685,4.394717198775966,3.4499937676911716,2.4803336051200096,7.090420743662136,5.824142388869412
10:56:17.708901,2.062058771671809,1.6315332214227523,11.017805385607556,4.657857382351378,3.3755236009001854,2.5193870465939803,7.089682287694797,5.7286956724748705
10:56:17.710332,2.0678074094478434,1.6408405607146532,11.462621403956977,4.914446109259936,3.3044349124883,2.5558175714957967,7.086731314814223,5.631641820513537
10:56:17.723954,2.0724339903982942,1.650581090128617,11.866869673376163,5.163454487242415,3.2367729345131186,2.5893489267814562,7.081218393105646,5.533254315897526
10:56:17.725255,2.07595830208414,1.6607041513935301,12.23073253437792,5.403909487005063,3.172551970265148,2.6197244841258707,7.072818421008054,5.433803678635163
10:56:17.738956,2.0784074979680502,1.6711577181171182,12.554655582526886,5.634899199896922,3.1117554861898737,2.646709348384522,7.061232476752243,5.333556595354722
10:56:17.746449,2.0798153787164604,1.681888470379898,12.839339989660177,5.855577630019937,3.0543365788909407,2.670092295929851,7.046189298022948,5.232775114314289
10:56:17.761253,2.080221576744833,1.6928418846938877,13.085732370748106,6.0651690503826385,3.0002188204458853,2.6896875343245914,7.027446410622826,5.131715858812063
10:56:17.768972,2.079670662148451,1.7039623509375572,13.29501233388589,6.262971941633053,2.9492974795243554,2.70533627430513,7.004790928802308,5.03062922382338
10:56:17.783830,2.078211198329214,1.7151933256022978,13.468577883465667,6.448362519176252,2.9014411102994204,2.7169081025397244,6.978040053578182,4.929758541614198
10:56:17.785234,2.075894784449139,1.726477528328867,13.608028857531481,6.620797844515694,2.8564934947940266,2.7243021394416456,6.947041297771129,4.829339224899016
10:56:17.798698,2.072775125673375,1.737757187101638,13.715148587670294,6.779818509484682,2.8142759173707956,2.727447961005485,6.911672466240546,4.729597913603143
10:56:17.806368,2.0689071704037776,1.7489743365752153,13.79188398830255,6.925050875820702,2.7745897438630296,2.7263062589548483,6.871841417846977,4.630751659332684
10:56:17.836210,2.0643463479693422,1.7600711728269622,13.840324314657783,7.056208848983334,2.737219273418121,2.720869212694683,6.827485634693018,4.533007179851445
10:56:17.837811,2.0591479321991697,1.7709904656212576,13.862678863886343,7.173095169603867,2.7019348285080715,2.7111605518972652,6.778571626099173,4.436560206758614
10:56:17.843602,2.0533665470685465,1.7816760265182445,13.86125391762862,7.275602220580573,2.6684960465686176,2.697235298445555,6.72509419880123,4.341594936680315
10:56:17.845185,2.047055821184229,1.792073229082495,13.838429232889773,7.363712366555435,2.636655333785739,2.679179186874755,6.667075627870171,4.248283582184206
